Index,Date: 2022.08.14-17:24:35
83,RSSI: -83
84,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=97.090 ms
85,RSSI: -83
86,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=14.752 ms
87,RSSI: -83
88,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=101.479 ms
89,RSSI: -84
90,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=99.333 ms
91,RSSI: -84
92,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=84.565 ms
93,RSSI: -84
94,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=45.357 ms
95,RSSI: -85
96,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=92.783 ms
97,RSSI: -86
98,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=72.325 ms
99,RSSI: -85
100,
101,RSSI: -66
102,#--------------   BSSID change detected!   --------------#
103,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=8.500 ms
104,RSSI: -67
105,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=6.319 ms
106,RSSI: -67
107,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=6.304 ms
108,RSSI: -68
109,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=7.806 ms
110,RSSI: -70
111,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=6.561 ms
112,RSSI: -70
113,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=6.648 ms
114,RSSI: -71
115,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=6.421 ms
116,RSSI: -72
117,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=7.365 ms
118,RSSI: -71
119,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=7.352 ms
120,RSSI: -71
121,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=7.026 ms
122,RSSI: -71
123,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=6.195 ms
124,RSSI: -71
125,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.030 ms
126,RSSI: -72
127,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.134 ms
128,RSSI: -71
129,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.235 ms
130,RSSI: -70
131,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.987 ms
132,RSSI: -70
133,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.112 ms
134,RSSI: -69
135,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=6.539 ms
136,RSSI: -69
137,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=6.682 ms
138,RSSI: -69
139,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.856 ms
140,RSSI: -69
141,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.098 ms
142,RSSI: -70
143,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=7.505 ms
144,RSSI: -70
145,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.297 ms
146,RSSI: -71
147,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.991 ms
148,RSSI: -71
149,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.191 ms
150,RSSI: -71
151,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=4.608 ms
152,RSSI: -71
153,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.289 ms
154,RSSI: -72
155,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.425 ms
156,RSSI: -72
157,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=6.711 ms
158,RSSI: -72
159,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.177 ms
160,RSSI: -73
161,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.066 ms
162,RSSI: -73
163,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.343 ms
164,RSSI: -73
165,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.028 ms
166,RSSI: -73
167,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.054 ms
168,RSSI: -73
169,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.391 ms
170,RSSI: -74
171,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.736 ms
172,RSSI: -74
173,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.955 ms
174,RSSI: -74
175,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.776 ms
176,RSSI: -74
177,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.054 ms
178,RSSI: -74
179,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=6.057 ms
180,RSSI: -74
181,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=6.377 ms
182,RSSI: -74
183,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.488 ms
184,RSSI: -74
185,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.476 ms
186,RSSI: -74
187,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.683 ms
188,RSSI: -74
189,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.110 ms
190,RSSI: -74
191,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.269 ms
192,RSSI: -75
193,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.224 ms
194,RSSI: -75
195,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=4.836 ms
196,RSSI: -75
197,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=5.989 ms
198,RSSI: -75
199,64 bytes from 8.8.8.8: icmp_seq=0 ttl=117 time=4.657 ms
200,RSSI: -75
